event_id,match_name,start_time,home_team,away_team,competition,country,sport,home_odds,away_odds
6639018,AIK IF vs Nybro Vikings IF,2025-01-29T18:00:00Z,AIK IF,Nybro Vikings IF,Zweden Allsvenskan,Zweden,IJshockey,1.44,2.6
6599475,APOEL Nicosia vs Pafos FC,2025-01-30T17:00:00Z,APOEL Nicosia,Pafos FC,Cyprus Beker,Cyprus,Voetbal,2.3,2.9
6626866,Agribertocchi Orzinuovi vs Juvi Cremona 1952,2025-01-26T17:00:00Z,Agribertocchi Orzinuovi,Juvi Cremona 1952,Italie Serie A2,Italië,Basketbal,1.47,2.5
6689003,Aker Topphandball vs Trondheim Topphaandballklubb (W),2025-01-26T16:00:00Z,Aker Topphandball,Trondheim Topphaandballklubb (W),Noorwegen 1. Division Vrouwen,Noorwegen,Handbal,1.26,4.25
6639017,Almtuna IS vs Kalmar HC,2025-01-29T18:00:00Z,Almtuna IS,Kalmar HC,Zweden Allsvenskan,Zweden,IJshockey,2.25,1.59
6677534,Andre Ilagan vs Adam Walton,2025-01-27T04:20:00Z,Andre Ilagan,Adam Walton,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,3.8,1.26
6598988,Anorthosis Famagusta vs Apollon Limassol,2025-01-29T17:30:00Z,Anorthosis Famagusta,Apollon Limassol,Cyprus Beker,Cyprus,Voetbal,2.5,2.6
6626859,Asd Latina Basketball vs Juvecaserta,2025-01-26T17:00:00Z,Asd Latina Basketball,Juvecaserta,Italië Serie B,Italië,Basketbal,3.15,1.29
6666218,Bahrein vs VS,2025-01-26T17:00:00Z,Bahrein,VS,Wereld Kampioenschap,Wereldwijd,Handbal,1.47,3.75
6626863,Basket Torino vs Benedetto Xiv Cento,2025-01-26T17:00:00Z,Basket Torino,Benedetto Xiv Cento,Italie Serie A2,Italië,Basketbal,1.23,3.65
6674997,Bayldon B / Hermans M vs Ellis B / Walton A,2025-01-28T00:00:00Z,Bayldon B / Hermans M,Ellis B / Walton A,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,3.05,1.31
6677533,Bernard Tomic vs Charles Broom,2025-01-27T03:00:00Z,Bernard Tomic,Charles Broom,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.62,2.25
6295113,Bili Tygri Liberec vs HC Kometa Brno,2025-01-26T15:00:00Z,Bili Tygri Liberec,HC Kometa Brno,Tsjechië Extraliga,Tsjechië,IJshockey,1.8,1.93
6674998,Bouzige M / Ilagan A vs Langmo C / Nanda G,2025-01-28T00:00:00Z,Bouzige M / Ilagan A,Langmo C / Nanda G,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,1.45,2.48
6671287,Brixia Basket (W) vs Castelnuovo Scrivia (W),2025-01-26T17:00:00Z,Brixia Basket (W),Castelnuovo Scrivia (W),Italië Lega A Vrouwen,Italië,Basketbal,3.4,1.25
6674994,Broom C / Chandrasekar A vs Jones H / Marinkov P,2025-01-28T00:00:00Z,Broom C / Chandrasekar A,Jones H / Marinkov P,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,1.2,3.95
6657499,Budapest Jegkorong Akademia vs HSC Csikszereda,2025-01-26T16:00:00Z,Budapest Jegkorong Akademia,HSC Csikszereda,Erste Liga,Europees,IJshockey,1.4,2.6
6678907,Campobasso vs Battipaglia (W),2025-01-26T17:00:00Z,Campobasso,Battipaglia (W),Italië Lega A Vrouwen,Italië,Basketbal,1.01,9.5
6626858,Cestistica Citta Di San Severo vs Janus Basket Fabriano,2025-01-26T17:00:00Z,Cestistica Citta Di San Severo,Janus Basket Fabriano,Italië Serie B,Italië,Basketbal,1.78,1.91
6674996,Charlton J / Harper P vs Hulme M / Watt J,2025-01-28T00:00:00Z,Charlton J / Harper P,Hulme M / Watt J,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,1.41,2.65
6673863,DVTK Jegesmedvek vs CS Progym Gheorgheni,2025-01-26T17:00:00Z,DVTK Jegesmedvek,CS Progym Gheorgheni,Erste Liga,Europees,IJshockey,2.1,1.63
6677532,Dane Sweeny vs Matthew Dellavedova,2025-01-28T00:00:00Z,Dane Sweeny,Matthew Dellavedova,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.75,2.05
6673049,Debreceni Egyetem AC vs Corona Brasov,2025-01-26T17:30:00Z,Debreceni Egyetem AC,Corona Brasov,Erste Liga,Europees,IJshockey,1.54,2.25
6678798,Decka Pelplin vs Mkks Zak Koszalin,2025-01-26T17:00:00Z,Decka Pelplin,Mkks Zak Koszalin,Polish I Liga Mannen,Polen,Basketbal,1.31,3.15
6674999,Delaney Je / Imamura M vs Bolt A / Kubler J,2025-01-28T00:00:00Z,Delaney Je / Imamura M,Bolt A / Kubler J,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,4.25,1.17
6476127,Dinamo Sassari vs Virtus Bologna,2025-01-26T17:15:00Z,Dinamo Sassari,Virtus Bologna,Italië Serie A,Italië,Basketbal,3.25,1.29
6658461,Diomidis Argous vs Olympiacos,2025-01-26T16:00:00Z,Diomidis Argous,Olympiacos,Greece A1 League,Griekenland,Handbal,4.0,1.33
6671586,Djurgardens IF vs HV 71,2025-01-26T15:00:00Z,Djurgardens IF,HV 71,Zweden SDHL Vrouwen,Zweden,IJshockey,1.43,2.5
6588793,Djurgårdens vs IF Bjorkloven,2025-01-27T18:00:00Z,Djurgårdens,IF Bjorkloven,Zweden Allsvenskan,Zweden,IJshockey,1.65,2.15
6627130,EA7 Emporio Armani Milano vs Trieste 2004,2025-01-26T16:00:00Z,EA7 Emporio Armani Milano,Trieste 2004,Italië Serie A,Italië,Basketbal,1.33,3.0
6626865,Elachem Vigevano 1955 vs Asd Del Fes Avellino,2025-01-26T17:00:00Z,Elachem Vigevano 1955,Asd Del Fes Avellino,Italie Serie A2,Italië,Basketbal,1.95,1.77
6598989,Enosis Neon Paralimni FC vs AEK Larnaca,2025-01-29T16:30:00Z,Enosis Neon Paralimni FC,AEK Larnaca,Cyprus Beker,Cyprus,Voetbal,12.0,1.18
6670883,FTC-Telekom vs Feha19,2025-01-26T14:30:00Z,FTC-Telekom,Feha19,Erste Liga,Europees,IJshockey,1.25,3.4
6666656,Fana Haandball Elite vs Follo HK,2025-01-26T16:00:00Z,Fana Haandball Elite,Follo HK,Noorwegen Eliteserien Vrouwen,Noorwegen,Handbal,1.47,3.4
6314238,Froelunda HC vs Malmo IF,2025-01-28T18:00:00Z,Froelunda HC,Malmo IF,Zweden SHL,Zweden,IJshockey,1.4,2.8
6671286,Geas San Sesto Giovanni vs Reyer Venezia,2025-01-26T17:00:00Z,Geas San Sesto Giovanni,Reyer Venezia,Italië Lega A Vrouwen,Italië,Basketbal,3.75,1.2
6674992,Gengel M / Janvier M vs Delaney JA / Whitehouse M,2025-01-28T00:00:00Z,Gengel M / Janvier M,Delaney JA / Whitehouse M,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,1.71,1.97
6677535,Govind Nanda vs Maxime Janvier,2025-01-28T00:00:00Z,Govind Nanda,Maxime Janvier,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,2.02,1.77
6323766,HC Dynamo Pardubice vs HC Olomouc,2025-01-29T17:00:00Z,HC Dynamo Pardubice,HC Olomouc,Tsjechië Extraliga,Tsjechië,IJshockey,1.26,3.65
6295111,HC Energie Karlovy Vary vs HC Motor Ceske Budejovice,2025-01-26T15:00:00Z,HC Energie Karlovy Vary,HC Motor Ceske Budejovice,Tsjechië Extraliga,Tsjechië,IJshockey,1.65,2.15
6666247,HC Gherdeina vs Hdd Jesenice,2025-01-26T19:30:00Z,HC Gherdeina,Hdd Jesenice,Alps Hockey League,Europees,IJshockey,3.85,1.2
6314283,HC Kometa Brno vs Mountfield HK,2025-01-28T17:00:00Z,HC Kometa Brno,Mountfield HK,Tsjechië Extraliga,Tsjechië,IJshockey,1.67,2.15
6314284,HC Litvinov vs HC Plzen,2025-01-28T16:30:00Z,HC Litvinov,HC Plzen,Tsjechië Extraliga,Tsjechië,IJshockey,1.47,2.6
6314279,HC Mlada Boleslav vs HC Energie Karlovy Vary,2025-01-28T16:30:00Z,HC Mlada Boleslav,HC Energie Karlovy Vary,Tsjechië Extraliga,Tsjechië,IJshockey,1.71,2.05
6444181,HC Motor Ceske Budejovice vs HC Ocelari Trinec,2025-01-28T16:30:00Z,HC Motor Ceske Budejovice,HC Ocelari Trinec,Tsjechië Extraliga,Tsjechië,IJshockey,1.73,2.0
6295114,HC Olomouc vs HC Mlada Boleslav,2025-01-26T16:00:00Z,HC Olomouc,HC Mlada Boleslav,Tsjechië Extraliga,Tsjechië,IJshockey,1.73,2.05
6295115,HC Plzen vs HC Vitkovice,2025-01-26T15:30:00Z,HC Plzen,HC Vitkovice,Tsjechië Extraliga,Tsjechië,IJshockey,1.47,2.5
6314286,HC Sparta Prague vs Rytiri Kladno,2025-01-28T17:30:00Z,HC Sparta Prague,Rytiri Kladno,Tsjechië Extraliga,Tsjechië,IJshockey,1.29,3.4
6314285,HC Vitkovice vs Bili Tygri Liberec,2025-01-28T16:30:00Z,HC Vitkovice,Bili Tygri Liberec,Tsjechië Extraliga,Tsjechië,IJshockey,1.83,1.91
6530748,HEI Skaering vs FIF,2025-01-26T16:00:00Z,HEI Skaering,FIF,Denemarken 1. Division,Denemarken,Handbal,1.11,7.75
6649365,HK Kosice vs TJ Slovan Modra,2025-01-26T15:00:00Z,HK Kosice,TJ Slovan Modra,Slowakije Extraliga,Slowakije,Handbal,1.08,7.5
6314240,HV71 vs MODO Hockey,2025-01-28T18:00:00Z,HV71,MODO Hockey,Zweden SHL,Zweden,IJshockey,1.53,2.4
6674993,Hazawa S / Shimizu Y vs Romios M C / Sinclair C,2025-01-28T00:00:00Z,Hazawa S / Shimizu Y,Romios M C / Sinclair C,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,2.11,1.63
6677542,Hiroki Moriya vs Jason Kubler,2025-01-27T03:00:00Z,Hiroki Moriya,Jason Kubler,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,2.8,1.42
6669188,IJsland vs Argentinië,2025-01-26T14:30:00Z,IJsland,Argentinië,Wereld Kampioenschap,Wereldwijd,Handbal,1.01,29.0
6588791,IK Oskarshamn vs Mora IK,2025-01-26T15:30:00Z,IK Oskarshamn,Mora IK,Zweden Allsvenskan,Zweden,IJshockey,1.69,2.1
6688394,Illya Marchenko vs Thomas Braithwaite,2025-01-27T02:00:00Z,Illya Marchenko,Thomas Braithwaite,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.51,2.35
6685722,Jacob Bradshaw vs James Watt,2025-01-27T00:00:00Z,Jacob Bradshaw,James Watt,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.34,2.95
6677538,James Mccabe vs Moerani Bouzige,2025-01-27T04:10:00Z,James Mccabe,Moerani Bouzige,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.25,3.85
6669193,Japan vs Cuba,2025-01-26T14:30:00Z,Japan,Cuba,Wereld Kampioenschap,Wereldwijd,Handbal,1.08,12.0
6687011,Jesse Delaney vs Matthew Hulme,2025-01-27T02:00:00Z,Jesse Delaney,Matthew Hulme,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,2.41,1.48
6669186,Kaapverdië vs Egypte,2025-01-26T17:00:00Z,Kaapverdië,Egypte,Wereld Kampioenschap,Wereldwijd,Handbal,46.0,1.01
6679663,Khl Sisak vs Hockey Unterland Cavaliers,2025-01-26T17:00:00Z,Khl Sisak,Hockey Unterland Cavaliers,Alps Hockey League,Europees,IJshockey,1.67,2.05
6686039,Kokoro Isomura vs Colin Sinclair,2025-01-27T00:00:00Z,Kokoro Isomura,Colin Sinclair,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.56,2.23
6669189,Kroatië vs Slovenie,2025-01-26T19:30:00Z,Kroatië,Slovenie,Wereld Kampioenschap,Wereldwijd,Handbal,1.26,5.75
6679479,LKS Lodz vs Slask Wroclaw II,2025-01-26T17:00:00Z,LKS Lodz,Slask Wroclaw II,Polish I Liga Mannen,Polen,Basketbal,1.38,2.8
6677540,Li Tu vs Blake Ellis,2025-01-28T00:00:00Z,Li Tu,Blake Ellis,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.36,3.1
6626860,Libertas Livorno vs Unieuro Forli,2025-01-26T17:00:00Z,Libertas Livorno,Unieuro Forli,Italie Serie A2,Italië,Basketbal,2.1,1.65
6314241,Linkopings HC vs Lulea HF,2025-01-28T18:00:00Z,Linkopings HC,Lulea HF,Zweden SHL,Zweden,IJshockey,1.91,1.83
6679715,MKS PR Gniezno vs SWWS Kalisz,2025-01-26T15:00:00Z,MKS PR Gniezno,SWWS Kalisz,Polen Superliga Vrouwen,Polen,Handbal,1.08,7.75
6665354,MKS Start Lublin vs Twarde Pierniki Torun,2025-01-26T14:30:00Z,MKS Start Lublin,Twarde Pierniki Torun,Polish Ekstraliga,Polen,Basketbal,1.31,3.15
6677539,Marek Gengel vs Naoki Nakagawa,2025-01-28T00:00:00Z,Marek Gengel,Naoki Nakagawa,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.55,2.41
6677536,Masamichi Imamura vs Yuta Shimizu,2025-01-28T00:00:00Z,Masamichi Imamura,Yuta Shimizu,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,2.41,1.55
6626849,Montecatiniterme Basketball vs Virtus Cassino,2025-01-26T17:00:00Z,Montecatiniterme Basketball,Virtus Cassino,Italië Serie B,Italië,Basketbal,1.06,7.25
6295116,Mountfield HK vs HC Litvinov,2025-01-26T15:00:00Z,Mountfield HK,HC Litvinov,Tsjechië Extraliga,Tsjechië,IJshockey,1.63,2.2
6669192,Noorwegen vs Zweden,2025-01-26T19:30:00Z,Noorwegen,Zweden,Wereld Kampioenschap,Wereldwijd,Handbal,2.25,2.05
6626854,Npc Rieti Pallacanestro vs Pallacanestro Roseto,2025-01-26T17:00:00Z,Npc Rieti Pallacanestro,Pallacanestro Roseto,Italië Serie B,Italië,Basketbal,7.0,1.06
6609757,Omonia Nicosia vs Ael Limassol,2025-01-28T17:00:00Z,Omonia Nicosia,Ael Limassol,Cyprus Beker,Cyprus,Voetbal,1.31,7.25
6649360,Oppsal vs Byaasen Haandball Elite,2025-01-26T17:00:00Z,Oppsal,Byaasen Haandball Elite,Noorwegen Eliteserien Vrouwen,Noorwegen,Handbal,1.61,2.9
6314237,Orebro HK vs Brynas IF,2025-01-28T18:00:00Z,Orebro HK,Brynas IF,Zweden SHL,Zweden,IJshockey,2.1,1.69
6639016,Ostersunds IK vs VIK Vasteras HK,2025-01-29T18:00:00Z,Ostersunds IK,VIK Vasteras HK,Zweden Allsvenskan,Zweden,IJshockey,1.91,1.83
6626888,Pallacanestro Fiorenzuola vs Orlandina Basket,2025-01-26T16:00:00Z,Pallacanestro Fiorenzuola,Orlandina Basket,Italië Serie B,Italië,Basketbal,2.6,1.44
6626856,Pallacanestro Vicenza vs Fulgor Omegna Basket,2025-01-26T17:00:00Z,Pallacanestro Vicenza,Fulgor Omegna Basket,Italië Serie B,Italië,Basketbal,1.67,2.1
6674995,Pearson K / Sheehy J vs Puttergill C / Sweeny D,2025-01-28T09:00:00Z,Pearson K / Sheehy J,Puttergill C / Sweeny D,"ATP Challenger Brisbane 1, Dubbelspel",ATP Challenger Tour,Tennis,2.15,1.6
6669190,Portugal vs Chili,2025-01-26T14:30:00Z,Portugal,Chili,Wereld Kampioenschap,Wereldwijd,Handbal,1.01,29.0
6626853,Power Basket Salerno vs Asd Luiss Roma,2025-01-26T17:00:00Z,Power Basket Salerno,Asd Luiss Roma,Italië Serie B,Italië,Basketbal,2.05,1.69
6626861,Psa Sant Antimo vs Chieti Basket 1974,2025-01-26T17:00:00Z,Psa Sant Antimo,Chieti Basket 1974,Italië Serie B,Italië,Basketbal,1.59,2.2
6626852,Ravenna Piero Manetti vs Pelle Livorno,2025-01-26T17:00:00Z,Ravenna Piero Manetti,Pelle Livorno,Italië Serie B,Italië,Basketbal,1.98,1.73
6476121,Reyer Venezia vs Aquila Basket Trento,2025-01-26T15:45:00Z,Reyer Venezia,Aquila Basket Trento,Italië Serie A,Italië,Basketbal,1.38,2.8
6626862,Rinascita Basket Rimini vs Ucc Piacenza,2025-01-26T17:00:00Z,Rinascita Basket Rimini,Ucc Piacenza,Italie Serie A2,Italië,Basketbal,1.04,8.0
6677541,Rinky Hijikata vs Hayden Jones,2025-01-27T03:10:00Z,Rinky Hijikata,Hayden Jones,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,1.08,7.5
6649359,Romerike Ravens (W) vs Tertnes Haandball Elite,2025-01-26T17:00:00Z,Romerike Ravens (W),Tertnes Haandball Elite,Noorwegen Eliteserien Vrouwen,Noorwegen,Handbal,3.25,1.5
6626850,Rucker Sanve San Vendemiano vs Virtus Lumezzane,2025-01-26T17:00:00Z,Rucker Sanve San Vendemiano,Virtus Lumezzane,Italië Serie B,Italië,Basketbal,1.36,2.8
6295112,Rytiri Kladno vs HC Dynamo Pardubice,2025-01-26T17:00:00Z,Rytiri Kladno,HC Dynamo Pardubice,Tsjechië Extraliga,Tsjechië,IJshockey,2.5,1.47
6685956,SG Cortina vs EC Die Adler Kitzbuhel,2025-01-26T18:00:00Z,SG Cortina,EC Die Adler Kitzbuhel,Alps Hockey League,Europees,IJshockey,1.67,2.0
6684891,Sam Ryan Ziegann vs Jacob Brumm,2025-01-27T00:05:00Z,Sam Ryan Ziegann,Jacob Brumm,"ATP Challenger Brisbane 1, Enkelspel",ATP Challenger Tour,Tennis,2.17,1.59
6649730,Barkom-Kazhany LVIV vs Exact Systems Norwid Czestochowa,2025-01-27T16:30:00Z,Barkom-Kazhany LVIV,Exact Systems Norwid Czestochowa,Polen PlusLiga,Polen,Volleybal,3.4,1.29
6679562,Azzurra Volley San Casciano vs Cuneo Granda Volley,2025-01-26T16:00:00Z,Azzurra Volley San Casciano,Cuneo Granda Volley,"Italië Serie A1, Vrouwen",Italië,Volleybal,1.43,2.75
6476115,Busto Arsizio Volley vs Saugella Team Monza,2025-01-26T16:00:00Z,Busto Arsizio Volley,Saugella Team Monza,"Italië Serie A1, Vrouwen",Italië,Volleybal,4.25,1.21
6521890,Imoco Volley Conegliano vs Fenera Chieri,2025-01-26T17:00:00Z,Imoco Volley Conegliano,Fenera Chieri,"Italië Serie A1, Vrouwen",Italië,Volleybal,1.08,7.75
6476117,Volley Bergamo vs Pallavolo Scandicci,2025-01-26T16:00:00Z,Volley Bergamo,Pallavolo Scandicci,"Italië Serie A1, Vrouwen",Italië,Volleybal,3.65,1.26
6522075,Wealth Planet Perugia Volley vs Agil Volley Novara,2025-01-26T15:00:00Z,Wealth Planet Perugia Volley,Agil Volley Novara,"Italië Serie A1, Vrouwen",Italië,Volleybal,6.25,1.12
6678059,Den Bosch Basketball vs Limburg United,2025-01-26T16:00:00Z,Den Bosch Basketball,Limburg United,BNXT League,Europees,Basketbal,2.05,1.67
6678057,Yoast United vs Antwerp Giants,2025-01-26T15:00:00Z,Yoast United,Antwerp Giants,BNXT League,Europees,Basketbal,4.75,1.14
6626722,Buyukcekmece Basketbol vs Fenerbahçe,2025-01-26T17:30:00Z,Buyukcekmece Basketbol,Fenerbahçe,Turkije BSL,Turkije,Basketbal,6.5,1.08
6588650,Galatasaray SK vs Turk Telekom,2025-01-26T15:00:00Z,Galatasaray SK,Turk Telekom,Turkije BSL,Turkije,Basketbal,1.36,2.9
6598065,Yalovaspor vs Anadolu Efes Istanbul,2025-01-27T16:00:00Z,Yalovaspor,Anadolu Efes Istanbul,Turkije BSL,Turkije,Basketbal,6.75,1.06
6055285,CS Rapid Bucuresti vs Team Esbjerg,2025-01-26T15:00:00Z,CS Rapid Bucuresti,Team Esbjerg,EHF Champions League Vrouwen,Europa,Handbal,11.0,1.1
6639018,AIK IF vs Nybro Vikings IF,2025-01-29T18:00:00Z,AIK IF,Nybro Vikings IF,Zweden Allsvenskan,Zweden,IJshockey,1.44,2.6
6599475,APOEL Nicosia vs Pafos FC,2025-01-30T17:00:00Z,APOEL Nicosia,Pafos FC,Cyprus Beker,Cyprus,Voetbal,2.3,2.9
6686961,ASD Pallavolo Concorezzo (W) vs US Esperia (W),2025-01-26T16:00:00Z,ASD Pallavolo Concorezzo (W),US Esperia (W),Italië Serie A2 Vrouwen,Italië,Volleybal,3.75,1.22
6689003,Aker Topphandball vs Trondheim Topphaandballklubb (W),2025-01-26T16:00:00Z,Aker Topphandball,Trondheim Topphaandballklubb (W),Noorwegen 1. Division Vrouwen,Noorwegen,Handbal,1.26,4.25
6604270,Alianza FC Valledupar vs Independiente Medellín,2025-01-27T00:20:00Z,Alianza FC Valledupar,Independiente Medellín,Colombia Categoría Primera A,Colombia,Voetbal,3.65,2.05
6639017,Almtuna IS vs Kalmar HC,2025-01-29T18:00:00Z,Almtuna IS,Kalmar HC,Zweden Allsvenskan,Zweden,IJshockey,2.25,1.59
6686958,Altino Volley (W) vs Futura Volley Giovani Busto Arsizio,2025-01-26T16:00:00Z,Altino Volley (W),Futura Volley Giovani Busto Arsizio,Italië Serie A2 Vrouwen,Italië,Volleybal,9.0,1.03
6598988,Anorthosis Famagusta vs Apollon Limassol,2025-01-29T17:30:00Z,Anorthosis Famagusta,Apollon Limassol,Cyprus Beker,Cyprus,Voetbal,2.5,2.6
6627759,Asvel Lyon Villeurbanne vs Sig Strasbourg,2025-01-26T15:30:00Z,Asvel Lyon Villeurbanne,Sig Strasbourg,Frankrijk Pro A,Frankrijk,Basketbal,1.18,4.25
6668334,BC Juventus Utena vs BC Nevezis Kedainiai,2025-01-26T17:00:00Z,BC Juventus Utena,BC Nevezis Kedainiai,Litouwen NKL,Litouwen,Basketbal,1.38,2.7
6675921,BC Mega Basket vs BC Dubai,2025-01-27T19:00:00Z,BC Mega Basket,BC Dubai,Adriatic League,Europees,Basketbal,3.0,1.33
6295106,BC Vienna vs Oberwart Gunners,2025-01-26T16:30:00Z,BC Vienna,Oberwart Gunners,Oostenrijk Bundesliga,Oostenrijk,Basketbal,2.4,1.5
6686962,Battistelli SG Marignano vs Millenium Brescia,2025-01-26T16:00:00Z,Battistelli SG Marignano,Millenium Brescia,Italië Serie A2 Vrouwen,Italië,Volleybal,1.26,3.4
6659537,Bbts Bielsko-Biala vs Avia Swidnik,2025-01-26T16:00:00Z,Bbts Bielsko-Biala,Avia Swidnik,Polen 1. Liga,Polen,Volleybal,1.25,3.65
6604335,CD Junior FC vs AD Cali,2025-01-26T22:10:00Z,CD Junior FC,AD Cali,Colombia Categoría Primera A,Colombia,Voetbal,1.8,4.25
6583669,CD Tolima vs AD Pasto,2025-01-28T01:10:00Z,CD Tolima,AD Pasto,Colombia Categoría Primera A,Colombia,Voetbal,1.63,4.75
6686419,CMC Ravenna vs Franco Tigano Palmi,2025-01-26T15:00:00Z,CMC Ravenna,Franco Tigano Palmi,Italy Serie A2,Italië,Volleybal,1.05,8.0
6686960,Cbl Costa Volpino BG vs Picco Lecco,2025-01-26T16:00:00Z,Cbl Costa Volpino BG,Picco Lecco,Italië Serie A2 Vrouwen,Italië,Volleybal,1.18,4.0
6686420,Centrale Del Latte Brescia vs Virtus Fano,2025-01-26T16:30:00Z,Centrale Del Latte Brescia,Virtus Fano,Italy Serie A2,Italië,Volleybal,1.16,4.5
6686418,Cuneo Volley vs Volley Siena,2025-01-26T17:00:00Z,Cuneo Volley,Volley Siena,Italy Serie A2,Italië,Volleybal,1.4,2.7
6476127,Dinamo Sassari vs Virtus Bologna,2025-01-26T17:15:00Z,Dinamo Sassari,Virtus Bologna,Italië Serie A,Italië,Basketbal,3.25,1.29
6588793,Djurgårdens vs IF Bjorkloven,2025-01-27T18:00:00Z,Djurgårdens,IF Bjorkloven,Zweden Allsvenskan,Zweden,IJshockey,1.65,2.15
6627130,EA7 Emporio Armani Milano vs Trieste 2004,2025-01-26T16:00:00Z,EA7 Emporio Armani Milano,Trieste 2004,Italië Serie A,Italië,Basketbal,1.33,3.0
6598989,Enosis Neon Paralimni FC vs AEK Larnaca,2025-01-29T16:30:00Z,Enosis Neon Paralimni FC,AEK Larnaca,Cyprus Beker,Cyprus,Voetbal,12.0,1.18
6672091,Ereliai Mazeikiai vs BC Zalgiris Kaunas,2025-01-26T14:50:00Z,Ereliai Mazeikiai,BC Zalgiris Kaunas,Litouwen NKL,Litouwen,Basketbal,9.0,1.01
6425474,FC Porto B vs CD Tondela,2025-01-26T15:30:00Z,FC Porto B,CD Tondela,Portugal Segunda Liga,Portugal,Voetbal,3.0,2.2
6583668,Fortaleza FC vs Envigado FC,2025-01-29T01:00:00Z,Fortaleza FC,Envigado FC,Colombia Categoría Primera A,Colombia,Voetbal,1.53,5.5
6462949,Geneve Servette HC vs HC Ajoie,2025-01-28T18:45:00Z,Geneve Servette HC,HC Ajoie,Zwitserland National League A,Zwitserland,IJshockey,1.26,3.5
6462948,HC Davos vs EHC Kloten,2025-01-28T18:45:00Z,HC Davos,EHC Kloten,Zwitserland National League A,Zwitserland,IJshockey,1.44,2.6
6462953,HC Fribourg-Gotteron vs EV Zug,2025-01-28T18:45:00Z,HC Fribourg-Gotteron,EV Zug,Zwitserland National League A,Zwitserland,IJshockey,1.73,2.0
6511149,HC Lausanne vs Scl Tigers,2025-01-28T18:45:00Z,HC Lausanne,Scl Tigers,Zwitserland National League A,Zwitserland,IJshockey,1.43,2.7
6588791,IK Oskarshamn vs Mora IK,2025-01-26T15:30:00Z,IK Oskarshamn,Mora IK,Zweden Allsvenskan,Zweden,IJshockey,1.69,2.1
6314236,Ilves Tampere vs JYP Jyvaskyla,2025-01-28T16:30:00Z,Ilves Tampere,JYP Jyvaskyla,Finland Liiga,Finland,IJshockey,1.43,2.7
6686959,Imola Volley vs Lpm Bam Mondovi,2025-01-26T16:00:00Z,Imola Volley,Lpm Bam Mondovi,Italië Serie A2 Vrouwen,Italië,Volleybal,1.51,2.4
6604268,Independiente Santa Fe vs CS Deportivo Pereira,2025-01-26T20:00:00Z,Independiente Santa Fe,CS Deportivo Pereira,Colombia Categoría Primera A,Colombia,Voetbal,1.69,5.0
6640013,Jokerit Helsinki vs KeuPa HT,2025-01-28T16:30:00Z,Jokerit Helsinki,KeuPa HT,Finland Mestis,Finland,IJshockey,1.11,6.0
6664368,KK Buducnost Podgorica vs KK Igokea Aleksandrovac,2025-01-26T18:00:00Z,KK Buducnost Podgorica,KK Igokea Aleksandrovac,Adriatic League,Europees,Basketbal,1.08,6.25
6661392,KK Cedevita Olimpija vs KK Mornar Bar,2025-01-26T17:00:00Z,KK Cedevita Olimpija,KK Mornar Bar,Adriatic League,Europees,Basketbal,1.03,9.5
6661386,KK Cibona Zagreb vs KK Partizan Nis Belgrade,2025-01-26T16:00:00Z,KK Cibona Zagreb,KK Partizan Nis Belgrade,Adriatic League,Europees,Basketbal,10.0,1.02
6669834,KK Crvena Zvezda Mts vs KK Split,2025-01-26T18:00:00Z,KK Crvena Zvezda Mts,KK Split,Adriatic League,Europees,Basketbal,1.02,10.0
6657933,KS Palac Bydgoszcz vs Bks Bielsko-Biala,2025-01-26T16:30:00Z,KS Palac Bydgoszcz,Bks Bielsko-Biala,"Polen Liga Siatkowki, Vrouwen",Polen,Volleybal,6.5,1.1
